workerid,proliferate.condition,confidence,continuation,dispute,header,individual_judgment,item,population_judgment,slide_number_in_experiment,time,title,version,subject_information.affiliation,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,subject_information.legaltraining,subject_information.problems,subject_information.race,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
800,condition1,2,"One day, Steve is involved in a minor accident. His favorite guitar, which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage.",False,"Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as <b>""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car)."" </b>",no,Vehicle Damage,67,3,52854,Vehicle Damage III,unambiguous_uncovered,6,59,Yes,interesting,4,-1,Male,English,0,nope,White,Firefox,Windows,1440,2560,3.4278333333333335,
800,condition1,3,"Mariam has a fixed oil-fired heater in her living room. One night, the heater cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.",False,"Mariam has insurance that covers home damage from ""Escape of Oil"", defined as <b>""oil leaking from a fixed oil-fired heating installation.""</b>",yes,Escape of Oil,79,4,46072,Escape of Oil II,unambiguous_covered,6,59,Yes,interesting,4,-1,Male,English,0,nope,White,Firefox,Windows,1440,2560,3.4278333333333335,
800,condition1,2,"Dillon, who has been separated from his wife for over two years, goes to work one day and parks his car in the garage. However, surveillance footage captures his estranged wife breaking into his car and driving away. Dillon files a claim with his insurance company for the loss.",False,"Dillon's car insurance policy includes coverage for ""Vehicle Theft,"" which excludes <b>""loss or damage caused by theft or attempted theft if your car was taken by a member of your family or household, or taken by an employee or ex-employee.""</b>",no,Vehicle Theft,65,5,44296,Vehicle Theft V,controversial,6,59,Yes,interesting,4,-1,Male,English,0,nope,White,Firefox,Windows,1440,2560,3.4278333333333335,
913,condition1,3,"Mariam has a wall-mounted oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.",False,"Mariam has insurance that covers home damage from ""Escape of Oil"", defined as <b>""oil leaking from a fixed oil-fired heating installation.""</b>",no,Escape of Oil,60,3,44158,Escape of Oil II,controversial,3,38,Yes,,1,2,Male,English,0,none,White,Firefox,Windows,864,1536,5.8236,
913,condition1,4,"One day, a hail storm hits Rick's house and causes damage to his roof's clay shingles. Many shingles were chipped and some even developed large cracks, causing the roof to leak. Rick files a claim with his insurance company for the damage.",False,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as <b>""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""</b>",yes,Hail Damage,90,4,22042,Hail Damage,unambiguous_covered,3,38,Yes,,1,2,Male,English,0,none,White,Firefox,Windows,864,1536,5.8236,
913,condition1,4,"Gwen travels in her SUV to the grocery store. She has a relatively quick drive to the store with no incident. When Gwen is at the store, she gets her items and begins to check out. However, once she returns to her car and is placing her groceries in the trunk, she injures her wrist, causing her hand to become unusable. Gwen files a claim with her insurance company for the damages.",False,"Gwen's car insurance policy includes coverage for ""Personal Accident,"" defined as <b>""you or any other person in your car who is accidentally injured while traveling in your car, whilst in the United States and this injury alone results within three calendar months in loss of, or permanent and total loss of use of, one or more limbs at or above the elbow or knee.""</b>",no,Personal Accident,80,5,45506,Personal Accident I,unambiguous_uncovered,3,38,Yes,,1,2,Male,English,0,none,White,Firefox,Windows,864,1536,5.8236,
811,condition1,0,"Jett discovers that his house's water pressure is very low, and he calls an inspector to survey what may be the issue. Floorboards have to be removed to access the piping. It is then discovered that the water pipes have cracked over time due to long-term wear, an issue which could have been resolved by the previous inspector. Jett files a claim with his insurance company for the damage.",False,"Jett has insurance that covers ""Trace and Access"", defined as <b>""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables, pipes, underground drain pipes or tanks providing services to and from your home.""</b>",no,Trace and Access,100,3,306622,Trace and Access II,controversial,0,28,Yes,,3,1,Female,English,0,No,White,Safari,iPhone/iPod,812,375,7.0665,
811,condition1,2,"One day, a lightning storm passes through Cam's neighborhood and lightning hits his roof, causing a fire. Almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage.",False,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as <b>""damage caused by a storm.""</b>",yes,Storm Damage,57,4,38165,Storm Damage and Maintenance II,unambiguous_covered,0,28,Yes,,3,1,Female,English,0,No,White,Safari,iPhone/iPod,812,375,7.0665,
811,condition1,2,"Dillon, who employs a part-time personal assistant, goes on vacation and leaves his car in his home garage. However, surveillance footage captures his personal assistant breaking into his car and driving away. Dillon files a claim with his insurance company for the loss.",False,"Dillon's car insurance policy includes coverage for ""Vehicle Theft,"" which excludes <b>""loss or damage caused by theft or attempted theft if your car was taken by a member of your family or household, or taken by an employee or ex-employee.""</b>",no,Vehicle Theft,77,5,27149,Vehicle Theft V,unambiguous_uncovered,0,28,Yes,,3,1,Female,English,0,No,White,Safari,iPhone/iPod,812,375,7.0665,
909,condition1,3,"One day, Steve is involved in a minor accident. His GPS navigation system, which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage.",False,"Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as <b>""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car)."" </b>",yes,Vehicle Damage,90,3,56418,Vehicle Damage III,unambiguous_covered,5,46,Yes,I would be curious to know if storm damage Insurance covers damage to powerlines resulting in damage to somebody's home,2,2,Male,English,0,No problems,White,Chrome,Mac,900,1600,4.060183333333334,
909,condition1,4,"One day, a hail storm hits Rick's house and causes damage to the plants on his balcony. Many plants lost leaves and some were completely covered in ice, causing them to die. Rick files a claim with his insurance company for the damage.",False,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as <b>""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""</b>",no,Hail Damage,95,4,32914,Hail Damage,unambiguous_uncovered,5,46,Yes,I would be curious to know if storm damage Insurance covers damage to powerlines resulting in damage to somebody's home,2,2,Male,English,0,No problems,White,Chrome,Mac,900,1600,4.060183333333334,
909,condition1,1,"One day, a lightning storm passes through Cam's neighborhood and lightning hits his street's power line, causing a power surge. The power surge causes the space heater in Cam's attic to catch fire, and almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage.",False,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as <b>""damage caused by a storm.""</b>",yes,Storm Damage,60,5,35020,Storm Damage and Maintenance II,controversial,5,46,Yes,I would be curious to know if storm damage Insurance covers damage to powerlines resulting in damage to somebody's home,2,2,Male,English,0,No problems,White,Chrome,Mac,900,1600,4.060183333333334,
937,condition1,3,"Late one night, Joanne hears noises coming from another room in her home and believes it may be her two dogs playing together. From her bedroom, she calls the police, who make a forced entry into her home to assess the situation. It turns out that the noises Joanne heard were indeed from her dogs,  and Joanne just wants help putting them to bed. Joanne files a claim with her insurance company for the damage caused by the forced entry. However, the insurance company denies Joanne's claim, arguing that the damage is not covered.",True,"Joanne's home insurance covers ""Emergency Damages,"" defined as <b>""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency or perceived emergency involving the policyholder.""</b>",no,Emergency Damage,99,3,40861,Emergency Damage I,unambiguous_uncovered,1,36,Yes,None,3,2,Male,English,0,None,White,Safari,Mac,900,1440,2.114716666666667,
