workerid,proliferate.condition,confidence,continuation,header,individual_judgment,item,population_judgment,slide_number_in_experiment,time,title,version,subject_information.affiliation,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,subject_information.legaltraining,subject_information.problems,subject_information.race,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
1916,condition1,1,"One day, a hail storm hits Rick's house and causes damage to his skylight window. The window is chipped, but the roof is not leaking. Rick files a claim with his insurance company for the damage. ","Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as <b>""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""</b>",no,Hail Damage,30,3,38311,Hail Damage,controversial,3,23,Yes,,2,1,Male,English,0,No bugs or problems.,"Latino, White",Chrome,Windows,1440,2560,3.89445,
1916,condition1,2,"One day, Steve is involved in a minor accident. His favorite guitar, which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage. ","Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as <b>""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car)."" </b> ",no,Vehicle Damage,90,4,29682,Vehicle Damage III,unambiguous_uncovered,3,23,Yes,,2,1,Male,English,0,No bugs or problems.,"Latino, White",Chrome,Windows,1440,2560,3.89445,
1916,condition1,4,"Gavin works as an A/C repair technician in a small town. One day, Gavin is hired to repair an air conditioner located on the second story of a building. Because Gavin is an experienced repairman, he knows that the safest way to access the unit is with a sturdy ladder. While climbing the ladder, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income.","Gavin has an insurance policy that includes coverage for ""General Damages,"" which includes losses from <b>""missed employment due to injuries that occur under regular working conditions.""</b>",yes,General Damages,100,5,109674,General Damages,unambiguous_covered,3,23,Yes,,2,1,Male,English,0,No bugs or problems.,"Latino, White",Chrome,Windows,1440,2560,3.89445,
2289,condition1,3,"Jett discovers that his house's water pressure is very low, and he calls an inspector to survey what may be the issue. Floorboards have to be removed to access the piping. It is then discovered that the water pipes have cracked over time due to long-term wear, an issue which could have been resolved by the previous inspector. Jett files a claim with his insurance company for the damage. . ","Jett has insurance that covers ""Trace and Access,"" defined as <b>""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables, pipes, underground drain pipes or tanks providing services to and from your home.""</b>",no,Trace and Access,75,3,48614,Trace and Access II,controversial,0,52,Yes,,4,2,Female,English,0,no,White,Chrome,Mac,1440,2560,2.2830333333333335,
2289,condition1,4,"One day, Dave is exiting the parking lot of a restaurant. Because the car's brake warning light has been on for months and his brakes have felt very unresponsive, he knows his car is in need of service. However, his brakes fail as he begins to drive, and he collides with the landscaping around the restaurant's property. No one is hurt, but the restaurant successfully sues Dave for the damage, costing Dave thousands of dollars. Dave files a claim with his insurance company for the losses. ","Dave has insurance that covers ""Public Liability Property Damages,"" defined as <b>""the damages that you are legally liable to pay for damage to third party property.""</b> The insurance policy also states that <b>""we will not pay for your losses if you failed to take reasonable steps to prevent the damage from occurring.""</b>",no,Public Liability Property Damages,96,4,33497,Public Liability Property Damages,unambiguous_uncovered,0,52,Yes,,4,2,Female,English,0,no,White,Chrome,Mac,1440,2560,2.2830333333333335,
2289,condition1,4,"One day, Clint hears a loud crash in his house and finds that the ground beneath his house has shifted, causing his house's foundation to crack. Clint files a claim with his insurance company for the damage. ","Clint has home insurance that covers ""Ground Heave"" damage, defined as <b>""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""</b>",yes,Ground Heave,98,5,14940,Ground Heave II,unambiguous_covered,0,52,Yes,,4,2,Female,English,0,no,White,Chrome,Mac,1440,2560,2.2830333333333335,
1067,condition1,3,"One day, Ken parks his car next to his home and leaves behind his smartphone, which catches fire later that day due to a defect. The fire does not spread to the rest of the car, but it causes significant smoke damage to the car's interior. Ken files a claim with his insurance company for the damage.","Ken's car insurance policy includes coverage for ""Vehicle Fire,"" defined as <b>""loss or damage to the policy holder's car as a result of fire, lightning or explosion.""</b>",no,Vehicle Fire,75,3,84149,Vehicle Fire III,controversial,3,48,Yes,good survey,1,2,Male,english,0,no,White,Firefox,Windows,1080,1920,5.2858833333333335,
1067,condition1,2,"James is about to head out for work when he realizes he needs to clean out his car since he'll be taking some colleagues to lunch. He removes his child's car seat and places it on the trunk of the car. He heads back into his house to grab something he forgot, and he returns to find that another car has crashed into his parked car. The car seat is severely damaged in the crash. James files a claim with his insurance company for the damage. ","James' car insurance policy includes coverage for ""Vehicle Damage,"" defined as  <b>""damage to the policy holder's 1) car; or 2) car accessories, including children's car seats (while in or on the car)."" </b>",yes,Vehicle Damage,55,4,78807,Vehicle Damage V,unambiguous_covered,3,48,Yes,good survey,1,2,Male,english,0,no,White,Firefox,Windows,1080,1920,5.2858833333333335,
1067,condition1,1,"Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie decides that it is too inconvenient to buy the fertilizer from another store located slightly further away. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.","Genie has home insurance that covers ""Garden Plants"" damage, defined as <b>""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""</b>",no,Garden Plants,80,5,78357,Garden Plants I,unambiguous_uncovered,3,48,Yes,good survey,1,2,Male,english,0,no,White,Firefox,Windows,1080,1920,5.2858833333333335,
2294,condition1,1,"One day, Ken parks his car next to his home and leaves behind his smartphone, which catches fire later that day due to a defect. The fire does not spread to the rest of the car, but it causes significant smoke damage to the car's interior. Ken files a claim with his insurance company for the damage.","Ken's car insurance policy includes coverage for ""Vehicle Fire,"" defined as <b>""loss or damage to the policy holder's car as a result of fire, lightning or explosion.""</b>",cantdecide,Vehicle Fire,22,3,42381,Vehicle Fire III,controversial,6,59,Yes,,1,1,Male,English,0,no,White,Chrome,Windows,864,1536,3.107583333333334,
2294,condition1,1,"One day, a lightning storm passes through Cam's neighborhood and lightning hits his neighborhood's power plant, causing a power outage. Cam goes to his attic with a candle to reset the circuit breaker, but he drops the candle and starts a fire so large that almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage. ","Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as <b>""damage caused by a storm.""</b>",no,Storm Damage,43,4,36047,Storm Damage,unambiguous_uncovered,6,59,Yes,,1,1,Male,English,0,no,White,Chrome,Windows,864,1536,3.107583333333334,
2294,condition1,1,"Gavin works as an A/C repair technician in a small town. One day, Gavin is hired to repair an air conditioner located on the second story of a building. Because Gavin is an experienced repairman, he knows that the safest way to access the unit is with a sturdy ladder. While climbing the ladder, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income.","Gavin has an insurance policy that includes coverage for ""General Damages,"" which includes losses from <b>""missed employment due to injuries that occur under regular working conditions.""</b>",yes,General Damages,65,5,37265,General Damages,unambiguous_covered,6,59,Yes,,1,1,Male,English,0,no,White,Chrome,Windows,864,1536,3.107583333333334,
1965,condition1,2,"One day, Shannon is working on her motorcycle in her garage. To repair her motorcycle, she uses a welding tool which produces a sizable flame. Suddenly, she drops the tool onto the floor, igniting a nearby flammable cleaning product and sending her garage up in flames. Shannon files a claim with her insurance company for the damage.","Shannon has an insurance policy that covers accidental damage to her home and belongings from ""Hot Work,"" defined as <b>""any work on her home or belongings that requires, uses or produces any sources of heat that could ignite flammable materials.""</b> ",yes,Hot Work,97,3,47724,Hot Work I,unambiguous_covered,3,26,Yes,,1,1,Female,English,0,,AA,Chrome,Mac,982,1512,3.1245166666666666,
